x,y,cat,,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14
798243,324160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804408,337683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818119,348676,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810502,336169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793560,285392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801326,315779,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808644,326320,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813645,328765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800966,317165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797111,302781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802431,322048,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811061,333595,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786719,283364,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773955,239849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803701,321815,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783110,289805,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800235,316652,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807421,317527,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797947,319734,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805035,317469,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801166,322298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801493,322249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806087,326636,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810657,329468,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801313,300606,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800390,309948,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801634,318965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799197,314215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795254,296488,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807696,320548,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800461,326821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801174,320442,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809781,326904,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826585,366934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804429,312164,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788005,292268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801183,316191,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695514,321521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700340,335010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738190,371970,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721905,378957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378274,816341,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406233,813072,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401478,785370,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448651,847994,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434440,822866,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369199,734895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413241,771595,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369418,733394,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378563,789670,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424190,780052,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415993,776671,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421352,799127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432656,783776,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383032,788008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414377,771258,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425260,773661,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469139,810971,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442979,803024,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347079,803582,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412797,803180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352874,807952,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442286,755194,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416433,786159,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419700,793447,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422961,821595,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400008,789447,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429586,775621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457561,788245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415417,785827,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389552,750700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415598,786499,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443447,783977,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404792,749210,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389392,730768,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473485,847098,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491614,778997,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437483,785130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452570,848127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417197,778243,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405986,787439,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437568,794323,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420319,794333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418963,746595,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469422,822619,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397688,762902,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418149,790096,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407289,798870,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360319,778673,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473799,795167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445199,763833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446537,828924,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410019,732704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396540,815936,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407694,718592,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417091,792545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442260,754050,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411526,784658,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407814,765816,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394022,803914,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481133,781413,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396118,794614,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458538,786673,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419721,789724,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424476,781552,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377720,727349,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448336,789445,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412227,787450,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408745,824896,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417016,774869,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395274,786698,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412541,806622,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412109,735920,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407023,787385,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376660,815936,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396548,784388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508535,830710,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414014,816460,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440782,782395,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436951,814456,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393758,750953,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418410,795929,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425991,787029,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414562,787355,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408712,803987,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377858,811790,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417169,792321,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460371,780609,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388873,746909,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395641,808571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386436,791388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440667,768761,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438437,730300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370839,727884,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422917,781112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391555,789079,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402666,814060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474368,812039,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406176,760860,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463768,793154,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446307,796523,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402309,786873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413946,786971,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425053,790566,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416926,785113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424023,737453,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417447,782955,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415672,787824,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416019,787562,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417515,787648,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459230,803720,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447833,819282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418199,851439,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417393,771537,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441415,780207,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399634,751940,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373360,784232,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419227,779215,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434717,808225,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397669,792218,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412028,773494,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407504,803363,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365147,790525,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459328,805961,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429472,860855,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480128,785580,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344915,702496,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410969,770451,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407460,791404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420476,750495,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397747,792207,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408428,771823,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397806,749559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426040,825049,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407565,766203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414317,828815,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410610,765111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412388,784064,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406337,750353,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422419,754048,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416039,730594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414512,793966,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398478,822297,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424375,721868,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403890,792420,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400902,772920,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402367,782997,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472917,830363,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418621,840463,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329002,727685,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418618,811618,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425356,745471,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470922,770669,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400598,790903,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412851,774986,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492415,829655,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400079,749617,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417673,785965,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424720,768456,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386415,801444,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426689,788562,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430747,776261,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405714,781619,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429220,787348,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427850,762201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434080,785264,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473514,788780,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412386,777312,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430686,844506,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409142,811927,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422198,724557,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392185,713763,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412677,786951,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399149,784376,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382693,749680,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527515,831478,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448519,805219,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430779,770145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413556,758080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392140,769924,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416855,794023,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389713,772742,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398498,776720,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473727,807244,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389410,788256,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377230,790154,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415564,784464,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456799,844976,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444336,820061,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404359,783919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453154,776082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425019,759577,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415895,775793,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420083,787815,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506612,858859,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436648,859634,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403522,785432,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401407,759648,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403852,792473,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367398,701756,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412453,784453,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382124,786262,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416884,786845,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448865,836781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383821,808301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414249,796590,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457338,789952,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396276,785999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390282,789593,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409417,758123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397561,815245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397137,742547,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402891,801910,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385257,791581,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409628,833942,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369249,797068,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460942,779073,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423146,737571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420509,788730,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422736,790806,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401492,790336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394018,799506,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385140,796221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430243,781020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416775,806826,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425796,795608,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411488,837715,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433989,765343,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415806,783594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417023,771194,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415270,775605,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391163,811977,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405350,762342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414860,773921,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371779,814715,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415631,805010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387951,813315,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472691,802678,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471930,844046,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432892,815223,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366654,802105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411721,717873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426115,814461,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375997,806621,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385561,718324,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375573,809249,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437958,784801,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363857,784086,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430138,818594,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435085,791564,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414036,742189,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425611,793420,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439793,740773,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467107,817914,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387631,749416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430001,765803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384225,784381,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417146,822655,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427371,819417,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399587,792459,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474648,778810,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345692,788190,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409515,756149,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469782,780552,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468229,827985,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414951,852935,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409701,750741,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442826,795974,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459556,818479,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423311,813081,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476144,772131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391976,789416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448649,813885,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496658,816784,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410336,767856,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430167,811490,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357467,797530,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404220,785798,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446368,763341,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439514,758221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424145,743433,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470062,771204,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421187,779726,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396617,801039,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394708,739061,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394912,755947,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425950,788228,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408283,806161,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419520,778231,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441950,785934,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409814,836083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395817,788858,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422776,808328,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363959,810632,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422943,804253,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407626,771304,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347933,797148,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457554,795861,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394274,837428,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445674,768552,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416359,786189,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419485,804779,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376176,795539,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349378,805118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456566,743012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484407,809641,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403329,717870,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392795,817694,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372621,772258,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461751,817277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489182,773934,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427388,815258,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418155,819422,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437035,755506,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416444,783624,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777811,751059,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
