x,y,cat
1.331,0.159,1
0.644,0.1,0
1.5210000000000001,0.14100000000000001,1
0.84,0.08600000000000001,0
0.99,0.134,1
0.529,0.028,0
0.678,0.019,0
0.6880000000000001,0.066,0
1.208,0.166,1
0.504,-0.001,0
0.985,0.126,1
0.457,0.001,0
0.641,0.006,0
0.898,0.148,1
1.572,0.058,1
0.836,0.074,0
0.934,0.126,1
1.5350000000000001,0.164,1
0.518,-0.014,0
0.9470000000000001,0.078,1
0.655,0.044,0
0.508,0.16,0
0.639,0.098,0
0.53,0.018000000000000002,0
0.9530000000000001,0.108,1
0.974,0.139,1
0.454,0.122,0
0.603,0.057,0
1.087,0.147,1
1.494,0.018000000000000002,1
0.738,0.101,0
0.6,0.021,0
1.115,0.148,1
0.5,0.006,0
0.788,0.063,0
1.172,0.154,1
0.466,0.159,0
1.3860000000000001,0.168,1
0.663,0.067,0
1.176,0.151,1
0.962,0.14400000000000002,1
0.486,0.093,0
0.513,0.113,0
0.401,0.042,0
0.892,0.077,1
0.748,0.074,0
0.658,0.055,0
1.609,0.19,1
0.84,0.055,0
1.044,0.135,1
0.553,0.16,0
0.47800000000000004,0.127,0
0.899,0.031,1
1.122,0.098,1
0.706,0.106,0
0.441,0.163,0
0.5750000000000001,0.067,0
1.305,0.007,1
1.49,0.046,1
0.8260000000000001,0.076,0
0.455,-0.005,0
0.98,0.08600000000000001,1
0.494,0.163,0
1.284,0.163,1
0.5670000000000001,0.107,0
0.854,0.146,0
0.612,0.062,0
1.433,-0.007,1
0.747,0.055,0
